row_type	mfd_sampletype	mfd_areatype	mfd_hab1_code	mfd_hab1	mfd_hab2_code	mfd_hab2	mfd_hab3_code	mfd_hab3	Natura2000	EUNIS	EMPO	n_samples	env_broad_scale	env_broad_scale_provenance	env_local_scale	env_local_scale_provenance	env_medium	env_medium_provenance	cur_vegetation	cur_vegetation_provenance	cur_land_use	cur_land_use_provenance	misc_param_json	misc_param_provenance
ontology_leaf	Sediment	Natural	3000	Freshwater	3100	Standing freshwater	3110	Lake, Oligotrophic isoetid	3110		Free-living; Non-saline;  Sediment (non-saline)	4	freshwater biome [ENVO:00000873]	from_mfdo:areatype+hab1	oligotrophic lake [ENVO:01000774]	from_mfdo:hab3	sediment [ENVO:00002007]	from_mfdo:sampletype	Lake, Oligotrophic isoetid	from_mfdo:hab3			"[{""has_attribute_label"":""sample qualifier"",""has_value_term_label"":""oligotrophic""}]"	from_mfdo:decomposed
ontology_leaf	Sediment	Natural	3000	Freshwater	3100	Standing freshwater	3130	Lake, Mixed Najas flexilis	3130		Free-living; Non-saline;  Sediment (non-saline)	10	freshwater biome [ENVO:00000873]	from_mfdo:areatype+hab1	mesotrophic lake [ENVO:01000775]	from_natura2000	sediment [ENVO:00002007]	from_mfdo:sampletype	Lake, Mixed Najas flexilis	from_mfdo:hab3				
ontology_leaf	Sediment	Natural	3000	Freshwater	3100	Standing freshwater	3140	Lake, Hard water	3140		Free-living; Non-saline;  Sediment (non-saline)	20	freshwater biome [ENVO:00000873]	from_mfdo:areatype+hab1	mesotrophic lake [ENVO:01000775]	from_natura2000	sediment [ENVO:00002007]	from_mfdo:sampletype					"[{""has_attribute_label"":""sample qualifier"",""has_value_term_label"":""hard water""}]"	from_mfdo:decomposed
ontology_leaf	Sediment	Natural	3000	Freshwater	3100	Standing freshwater	3150	Lake, Rich pondweed	3150		Free-living; Non-saline;  Sediment (non-saline)	186	freshwater biome [ENVO:00000873]	from_mfdo:areatype+hab1	eutrophic lake [ENVO:01000548]	from_natura2000	sediment [ENVO:00002007]	from_mfdo:sampletype	Lake, Rich pondweed	from_mfdo:hab3				
ontology_leaf	Sediment	Natural	3000	Freshwater	3100	Standing freshwater	3160	Lake, Dystrophic	3160		Free-living; Non-saline;  Sediment (non-saline)	18	freshwater biome [ENVO:00000873]	from_mfdo:areatype+hab1	humic lake [ENVO:01001021]	from_mfdo:hab3	sediment [ENVO:00002007]	from_mfdo:sampletype					"[{""has_attribute_label"":""sample qualifier"",""has_value_term_label"":""dystrophic""}]"	from_mfdo:decomposed
ontology_leaf	Sediment	Natural	3000	Freshwater	3100	Standing freshwater	3170	Lake shores and lagoons	1150		Free-living; Non-saline;  Sediment (non-saline)	17	freshwater biome [ENVO:00000873]	from_mfdo:areatype+hab1	lagoon [ENVO:00000038]	from_natura2000	sediment [ENVO:00002007]	from_mfdo:sampletype						
ontology_leaf	Sediment	Natural	3000	Freshwater	3200	Running freshwater			3200		Free-living; Non-saline;  Sediment (non-saline)	224	freshwater biome [ENVO:00000873]	from_mfdo:areatype+hab1	river [ENVO:00000022]	from_mfdo:hab2	sediment [ENVO:00002007]	from_mfdo:sampletype						
ontology_leaf	Sediment	Natural	3000	Freshwater	3200	Running freshwater	3260	Water courses of plain to montane levels with the Ranunculion fluitantis and Callitricho-Batrachion vegetation	3260		Free-living; Non-saline;  Sediment (non-saline)	0	freshwater biome [ENVO:00000873]	from_mfdo:areatype+hab1	river [ENVO:00000022]	from_mfdo:hab2	sediment [ENVO:00002007]	from_mfdo:sampletype	Water courses of plain to montane levels with the Ranunculion fluitantis and Callitricho-Batrachion vegetation	from_mfdo:hab3				
ontology_leaf	Sediment	Natural	3000	Freshwater	3200	Running freshwater	3270	Rivers with muddy banks with Chenopodion rubri pp and Bidention pp vegetation	3270		Free-living; Non-saline;  Sediment (non-saline)	0	freshwater biome [ENVO:00000873]	from_mfdo:areatype+hab1	river [ENVO:00000022]	from_mfdo:hab2	sediment [ENVO:00002007]	from_mfdo:sampletype	Rivers with muddy banks with Chenopodion rubri pp and Bidention pp vegetation	from_mfdo:hab3				
ontology_leaf	Sediment	Natural	3000	Freshwater	3200	Running freshwater	3210	Rivers and streams			Free-living; Non-saline;  Sediment (non-saline)	0	freshwater biome [ENVO:00000873]	from_mfdo:areatype+hab1	river [ENVO:00000022]	from_mfdo:hab2	sediment [ENVO:00002007]	from_mfdo:sampletype						
ontology_leaf	Sediment	Natural	3000	Freshwater	3200	Running freshwater	3201	Coastal rivers and streams			Free-living; Non-saline;  Sediment (non-saline)	8	freshwater biome [ENVO:00000873]	from_mfdo:areatype+hab1	river [ENVO:00000022]	from_mfdo:hab2	sediment [ENVO:00002007]	from_mfdo:sampletype						
ontology_leaf	Sediment	Urban	1000	Saltwater							Free-living; Saline;  Sediment (saline)	0	urban biome [ENVO:01000249]	from_mfdo:sampletype+areatype	sea floor [ENVO:00000482]	from_mfdo:hab1	marine sediment [ENVO:03000033]	from_mfdo:hab1						
ontology_leaf	Sediment	Urban	1000	Saltwater	1100	Standing saltwater					Free-living; Saline;  Sediment (saline)	0	urban biome [ENVO:01000249]	from_mfdo:sampletype+areatype	sea floor [ENVO:00000482]	from_mfdo:hab1	marine sediment [ENVO:03000033]	from_mfdo:hab1						
ontology_leaf	Sediment	Urban	1000	Saltwater	1100	Standing saltwater	1110	Enclosed water			Free-living; Saline;  Sediment (saline)	0	urban biome [ENVO:01000249]	from_mfdo:sampletype+areatype	sea floor [ENVO:00000482]	from_mfdo:hab1	marine sediment [ENVO:03000033]	from_mfdo:hab1						
ontology_leaf	Sediment	Urban	1000	Saltwater	1200	Flowing saltwater					Free-living; Saline;  Sediment (saline)	0	urban biome [ENVO:01000249]	from_mfdo:sampletype+areatype	sea floor [ENVO:00000482]	from_mfdo:hab1	marine sediment [ENVO:03000033]	from_mfdo:hab1						
ontology_leaf	Sediment	Urban	1000	Saltwater	1200	Flowing saltwater	1299	Harbour, marina scraped-off biofilm			Free-living; Saline;  Sediment (saline)	0	urban biome [ENVO:01000249]	from_mfdo:sampletype+areatype	harbour [ENVO:00000463]	from_mfdo:hab3	marine sediment [ENVO:03000033]	from_mfdo:hab1						
ontology_leaf	Sediment	Urban	2000	Other							Free-living; Non-saline;  Sediment (non-saline)	0	urban biome [ENVO:01000249]	from_mfdo:sampletype+areatype	astronomical body part [ENVO:01000813]	envo_root_class	sediment [ENVO:00002007]	from_mfdo:sampletype						
ontology_leaf	Sediment	Urban	2000	Other	2200	High salinity (saltworks)					Free-living; Non-saline;  Sediment (non-saline)	0	urban biome [ENVO:01000249]	from_mfdo:sampletype+areatype	astronomical body part [ENVO:01000813]	envo_root_class	sediment [ENVO:00002007]	from_mfdo:sampletype					"[{""has_attribute_label"":""sample qualifier"",""has_value_term_label"":""high salinity""}]"	from_mfdo:decomposed
ontology_leaf	Sediment	Urban	2000	Other	2300	High chalk concentration (limestone mine site)					Free-living; Non-saline;  Sediment (non-saline)	0	urban biome [ENVO:01000249]	from_mfdo:sampletype+areatype	astronomical body part [ENVO:01000813]	envo_root_class	sediment [ENVO:00002007]	from_mfdo:sampletype						
ontology_leaf	Sediment	Urban	3000	Freshwater							Free-living; Non-saline;  Sediment (non-saline)	0	urban biome [ENVO:01000249]	from_mfdo:sampletype+areatype	pond [ENVO:00000033]	from_mfdo:hab1	sediment [ENVO:00002007]	from_mfdo:sampletype						
ontology_leaf	Sediment	Urban	3000	Freshwater	3100	Standing freshwater					Free-living; Non-saline;  Sediment (non-saline)	0	urban biome [ENVO:01000249]	from_mfdo:sampletype+areatype	pond [ENVO:00000033]	from_mfdo:hab1	sediment [ENVO:00002007]	from_mfdo:sampletype						
ontology_leaf	Sediment	Urban	3000	Freshwater	3100	Standing freshwater	3110	Enclosed water			Free-living; Non-saline;  Sediment (non-saline)	291	urban biome [ENVO:01000249]	from_mfdo:sampletype+areatype	pond [ENVO:00000033]	from_mfdo:hab1	sediment [ENVO:00002007]	from_mfdo:sampletype						
ontology_leaf	Sediment	Urban	3000	Freshwater	3100	Standing freshwater	3111	Enclosed water, Dried			Free-living; Non-saline;  Sediment (non-saline)	1	urban biome [ENVO:01000249]	from_mfdo:sampletype+areatype	pond [ENVO:00000033]	from_mfdo:hab1	sediment [ENVO:00002007]	from_mfdo:sampletype					"[{""has_attribute_label"":""sample qualifier"",""has_value_term_label"":""dried""}]"	from_mfdo:decomposed
ontology_leaf	Sediment	Urban	3000	Freshwater	3100	Standing freshwater	3120	Rainwater basin, City			Free-living; Non-saline;  Sediment (non-saline)	382	urban biome [ENVO:01000249]	from_mfdo:sampletype+areatype	water body [ENVO:00000063]	from_mfdo:hab3	sediment [ENVO:00002007]	from_mfdo:sampletype					"[{""has_attribute_label"":""urban context"",""has_value_term_label"":""city""}]"	from_mfdo:decomposed
ontology_leaf	Sediment	Urban	3000	Freshwater	3100	Standing freshwater	3130	Rainwater basin, Roadside			Free-living; Non-saline;  Sediment (non-saline)	30	urban biome [ENVO:01000249]	from_mfdo:sampletype+areatype	roadside [ENVO:01000447]	from_mfdo:hab3	sediment [ENVO:00002007]	from_mfdo:sampletype						
ontology_leaf	Sediment	Urban	3000	Freshwater	3100	Standing freshwater	3131	Rainwater basin, Dried			Free-living; Non-saline;  Sediment (non-saline)	44	urban biome [ENVO:01000249]	from_mfdo:sampletype+areatype	water body [ENVO:00000063]	from_mfdo:hab3	sediment [ENVO:00002007]	from_mfdo:sampletype					"[{""has_attribute_label"":""sample qualifier"",""has_value_term_label"":""dried""}]"	from_mfdo:decomposed
ontology_leaf	Sediment	Subterranean	1000	Saltwater							Free-living; Non-saline;  Sediment (non-saline)	0	marine biome [ENVO:00000447]	from_mfdo:sampletype+areatype	sea [ENVO:00000016]	from_mfdo:hab1	marine sediment [ENVO:03000033]	from_mfdo:hab1						
ontology_leaf	Sediment	Subterranean	1000	Saltwater	1100	Open sea and tidal areas					Free-living; Non-saline;  Sediment (non-saline)	0	marine biome [ENVO:00000447]	from_mfdo:sampletype+areatype	sea floor [ENVO:00000482]	from_mfdo:hab2	marine sediment [ENVO:03000033]	from_mfdo:hab1						
ontology_leaf	Sediment	Subterranean	1000	Saltwater	1100	Open sea and tidal areas	1110	Lillebælt			Free-living; Non-saline;  Sediment (non-saline)	25	marine biome [ENVO:00000447]	from_mfdo:sampletype+areatype	sea floor [ENVO:00000482]	from_mfdo:hab2	marine sediment [ENVO:03000033]	from_mfdo:hab1					"[{""has_attribute_label"":""named water body"",""has_value_term_label"":""Lillebaelt""}]"	from_mfdo:decomposed
ontology_leaf	Sediment	Subterranean	1000	Saltwater	1100	Open sea and tidal areas	1120	Aarhus Bay			Free-living; Saline;  Subsurface (saline)	0	marine biome [ENVO:00000447]	from_mfdo:sampletype+areatype	sea floor [ENVO:00000482]	from_mfdo:hab2	marine sediment [ENVO:03000033]	from_mfdo:hab1						
ontology_leaf	Sediment	Subterranean	1000	Saltwater	1200	Open sea					Free-living; Saline;  Subsurface (saline)	0	marine biome [ENVO:00000447]	from_mfdo:sampletype+areatype	sea [ENVO:00000016]	from_mfdo:hab2	marine sediment [ENVO:03000033]	from_mfdo:hab1						
ontology_leaf	Sediment	Subterranean	1000	Saltwater	1200	Open sea	1210	Baltic Sea			Free-living; Saline;  Subsurface (saline)	343	marine biome [ENVO:00000447]	from_mfdo:sampletype+areatype	sea [ENVO:00000016]	from_mfdo:hab2	marine sediment [ENVO:03000033]	from_mfdo:hab1					"[{""has_attribute_label"":""named water body"",""has_value_term_label"":""Baltic Sea""}]"	from_mfdo:decomposed
ontology_leaf	Sediment	Subterranean	1000	Saltwater	1200	Open sea	1220	Kattegat			Free-living; Saline;  Subsurface (saline)	14	marine biome [ENVO:00000447]	from_mfdo:sampletype+areatype	sea [ENVO:00000016]	from_mfdo:hab2	marine sediment [ENVO:03000033]	from_mfdo:hab1					"[{""has_attribute_label"":""named water body"",""has_value_term_label"":""Kattegat""}]"	from_mfdo:decomposed
ontology_leaf	Sediment	Subterranean	1000	Saltwater	1200	Open sea	1230	Skagerak			Free-living; Saline;  Subsurface (saline)	7	marine biome [ENVO:00000447]	from_mfdo:sampletype+areatype	sea [ENVO:00000016]	from_mfdo:hab2	marine sediment [ENVO:03000033]	from_mfdo:hab1					"[{""has_attribute_label"":""named water body"",""has_value_term_label"":""Skagerrak""}]"	from_mfdo:decomposed
ontology_leaf	Sediment	Subterranean	1000	Saltwater	1300	Fjords					Free-living; Saline;  Subsurface (saline)	0	marine biome [ENVO:00000447]	from_mfdo:sampletype+areatype	fjord [ENVO:00000039]	from_mfdo:hab2	marine sediment [ENVO:03000033]	from_mfdo:hab1						
ontology_leaf	Sediment	Subterranean	1000	Saltwater	1300	Fjords	1310	Mariager fjord			Free-living; Saline;  Subsurface (saline)	10	marine biome [ENVO:00000447]	from_mfdo:sampletype+areatype	fjord [ENVO:00000039]	from_mfdo:hab2	marine sediment [ENVO:03000033]	from_mfdo:hab1					"[{""has_attribute_label"":""named water body"",""has_value_term_label"":""Mariager Fjord""}]"	from_mfdo:decomposed
ontology_leaf	Sediment	Subterranean	1000	Saltwater	1400	Oceanic	1410	Atacama			Free-living; Saline;  Subsurface (saline)	0	marine biome [ENVO:00000447]	from_mfdo:sampletype+areatype	sea [ENVO:00000016]	from_mfdo:hab2	marine sediment [ENVO:03000033]	from_mfdo:hab1						
ontology_leaf	Sediment	Subterranean	1000	Saltwater	1400	Oceanic	1420	Kamchatska			Free-living; Saline;  Subsurface (saline)	0	marine biome [ENVO:00000447]	from_mfdo:sampletype+areatype	sea [ENVO:00000016]	from_mfdo:hab2	marine sediment [ENVO:03000033]	from_mfdo:hab1						
ontology_leaf	Water	Natural	1000	Saltwater							Free-living; Saline;  Water (saline)	0	marine biome [ENVO:00000447]	from_mfdo:areatype+hab1	sea [ENVO:00000016]	from_mfdo:hab1	sea water [ENVO:00002149]	from_empo						
ontology_leaf	Water	Natural	1000	Saltwater	1100	Harbours					Free-living; Saline;  Water (saline)	0	marine biome [ENVO:00000447]	from_mfdo:areatype+hab1	harbour [ENVO:00000463]	from_mfdo:hab2	sea water [ENVO:00002149]	from_empo						
ontology_leaf	Water	Natural	1000	Saltwater	1300	Fjords					Free-living; Saline;  Water (saline)	22	marine biome [ENVO:00000447]	from_mfdo:areatype+hab1	fjord [ENVO:00000039]	from_mfdo:hab2	sea water [ENVO:00002149]	from_empo						
ontology_leaf	Water	Subterranean	3000	Freshwater	3100	Groundwater					Free-living; Non-saline;  Water (non-saline)	0	freshwater biome [ENVO:00000873]	from_mfdo:sampletype+areatype	water body [ENVO:00000063]	from_mfdo:hab1	groundwater [ENVO:01001004]	from_mfdo:hab2						
ontology_leaf	Water	Subterranean	3000	Freshwater	3100	Groundwater	3110	No pollution			Free-living; Non-saline;  Water (non-saline)	12	freshwater biome [ENVO:00000873]	from_mfdo:sampletype+areatype	water body [ENVO:00000063]	from_mfdo:hab1	groundwater [ENVO:01001004]	from_mfdo:hab2					"[{""has_attribute_label"":""pollution detected"",""has_boolean_value"":false}]"	from_mfdo:decomposed
ontology_leaf	Water	Subterranean	3000	Freshwater	3100	Groundwater	3120	Potential pollution			Free-living; Non-saline;  Water (non-saline)	3	freshwater biome [ENVO:00000873]	from_mfdo:sampletype+areatype	water body [ENVO:00000063]	from_mfdo:hab1	groundwater [ENVO:01001004]	from_mfdo:hab2					"[{""has_attribute_label"":""pollution risk"",""has_value_term_label"":""potential""}]"	from_mfdo:decomposed
ontology_leaf	Water	Subterranean	3000	Freshwater	3100	Groundwater	3130	Polluted			Free-living; Non-saline;  Water (non-saline)	11	freshwater biome [ENVO:00000873]	from_mfdo:sampletype+areatype	water body [ENVO:00000063]	from_mfdo:hab1	groundwater [ENVO:01001004]	from_mfdo:hab2					"[{""has_attribute_label"":""pollution detected"",""has_boolean_value"":true}]"	from_mfdo:decomposed
ontology_leaf	Water	Subterranean	3000	Freshwater	3100	Groundwater	3140	Pollution results unknown			Free-living; Non-saline;  Water (non-saline)	1	freshwater biome [ENVO:00000873]	from_mfdo:sampletype+areatype	water body [ENVO:00000063]	from_mfdo:hab1	groundwater [ENVO:01001004]	from_mfdo:hab2						
ontology_leaf	Water	Urban	1000	Sandfilter							Free-living; Non-saline;  Water (non-saline)	0	urban biome [ENVO:01000249]	from_mfdo:sampletype+areatype	drinking water treatment plant [ENVO:03600004]	from_mfdo:hab1	liquid water [ENVO:00002006]	from_mfdo:sampletype						
ontology_leaf	Water	Urban	2000	Wastewater							Free-living; Non-saline;  Water (non-saline)	0	urban biome [ENVO:01000249]	from_mfdo:sampletype+areatype	wastewater treatment plant [ENVO:00002043]	from_mfdo:hab1	waste water [ENVO:00002001]	from_mfdo:hab1						
ontology_leaf	Water	Urban	2000	Wastewater	2100	Influent					Free-living; Non-saline;  Water (non-saline)	68	urban biome [ENVO:01000249]	from_mfdo:sampletype+areatype	wastewater treatment plant [ENVO:00002043]	from_mfdo:hab1	waste water [ENVO:00002001]	from_mfdo:hab1						
ontology_leaf	Water	Urban	2000	Wastewater	2200	Activated sludge					Free-living; Non-saline;  Water (non-saline)	82	urban biome [ENVO:01000249]	from_mfdo:sampletype+areatype	wastewater treatment plant [ENVO:00002043]	from_mfdo:hab1	activated sludge [ENVO:00002046]	from_mfdo:hab2						
ontology_leaf	Water	Urban	4000	Biogas								0	urban biome [ENVO:01000249]	from_mfdo:sampletype+areatype	astronomical body part [ENVO:01000813]	from_mfdo:hab1	sludge [ENVO:00002044]	from_mfdo:hab1			industrial areas	from_mfdo:areatype+hab1		
ontology_leaf	Water	Urban	4000	Biogas	4100	Biogas sludge						0	urban biome [ENVO:01000249]	from_mfdo:sampletype+areatype	astronomical body part [ENVO:01000813]	from_mfdo:hab1	anaerobic digester sludge [ENVO:00003965]	from_mfdo:hab2			industrial areas	from_mfdo:areatype+hab1		
ontology_leaf	Water	Urban	4000	Biogas	4200	Biogas manure						0	urban biome [ENVO:01000249]	from_mfdo:sampletype+areatype	astronomical body part [ENVO:01000813]	from_mfdo:hab1	manure [ENVO:03501300]	from_mfdo:hab2			industrial areas	from_mfdo:areatype+hab1		
ontology_leaf	Water	Urban	4000	Biogas	4300	Biogas unknown						0	urban biome [ENVO:01000249]	from_mfdo:sampletype+areatype	astronomical body part [ENVO:01000813]	from_mfdo:hab1	sludge [ENVO:00002044]	from_mfdo:hab2			industrial areas	from_mfdo:areatype+hab1		
ontology_leaf	Water	Urban	3000	Drinking water							Free-living; Non-saline;  Water (non-saline)	0	urban biome [ENVO:01000249]	from_mfdo:sampletype+areatype	drinking water treatment plant [ENVO:03600004]	from_mfdo:hab1	drinking water [ENVO:00003064]	from_mfdo:hab1						
ontology_leaf	Water	Urban	3000	Drinking water	3300	Tap water					Free-living; Non-saline;  Water (non-saline)	9	urban biome [ENVO:01000249]	from_mfdo:sampletype+areatype	drinking water treatment plant [ENVO:03600004]	from_mfdo:hab1	tap water [ENVO:00003096]	from_mfdo:hab2					"[{""has_attribute_label"":""sample qualifier"",""has_value_term_label"":""tap water""}]"	from_mfdo:decomposed
ontology_leaf	Water	Urban	3000	Drinking water	3100	Waterworks stage					Free-living; Non-saline;  Water (non-saline)	0	urban biome [ENVO:01000249]	from_mfdo:sampletype+areatype	drinking water treatment plant [ENVO:03600004]	from_mfdo:hab1	drinking water [ENVO:00003064]	from_mfdo:hab1						
ontology_leaf	Water	Urban	3000	Drinking water	3100	Waterworks stage	3110	Uncleaned/raw water			Free-living; Non-saline;  Water (non-saline)	5	urban biome [ENVO:01000249]	from_mfdo:sampletype+areatype	drinking water treatment plant [ENVO:03600004]	from_mfdo:hab1	drinking water [ENVO:00003064]	from_mfdo:hab1					"[{""has_attribute_label"":""sample qualifier"",""has_value_term_label"":""uncleaned/raw water""}]"	from_mfdo:decomposed
ontology_leaf	Water	Urban	3000	Drinking water	3100	Waterworks stage	3120	Sandfilter			Free-living; Non-saline;  Water (non-saline)	0	urban biome [ENVO:01000249]	from_mfdo:sampletype+areatype	drinking water treatment plant [ENVO:03600004]	from_mfdo:hab1	drinking water [ENVO:00003064]	from_mfdo:hab1						
ontology_leaf	Water	Urban	3000	Drinking water	3100	Waterworks stage	3130	Filtered water			Free-living; Non-saline;  Water (non-saline)	6	urban biome [ENVO:01000249]	from_mfdo:sampletype+areatype	drinking water treatment plant [ENVO:03600004]	from_mfdo:hab1	drinking water [ENVO:00003064]	from_mfdo:hab1						
ontology_leaf	Water	Urban	3000	Drinking water	3100	Waterworks stage	3140	Treated water			Free-living; Non-saline;  Water (non-saline)	4	urban biome [ENVO:01000249]	from_mfdo:sampletype+areatype	drinking water treatment plant [ENVO:03600004]	from_mfdo:hab1	drinking water [ENVO:00003064]	from_mfdo:hab1					"[{""has_attribute_label"":""sample qualifier"",""has_value_term_label"":""treated water""}]"	from_mfdo:decomposed
ontology_leaf	Water	Urban	5000	Other							Free-living; Non-saline;  Water (non-saline)	0	urban biome [ENVO:01000249]	from_mfdo:sampletype+areatype	astronomical body part [ENVO:01000813]	from_mfdo:hab1	liquid water [ENVO:00002006]	from_mfdo:sampletype						
ontology_leaf	Water	Urban	6000	Landfill							Free-living; Non-saline;  Water (non-saline)	0	urban biome [ENVO:01000249]	from_mfdo:sampletype+areatype	landfill [ENVO:00000533]	from_mfdo:hab1	leachate [ENVO:00002141]	from_mfdo:hab1			industrial areas	from_mfdo:areatype+hab1		
ontology_leaf	Water	Urban	6000	Landfill	6100	Leachate					Free-living; Non-saline;  Water (non-saline)	2	urban biome [ENVO:01000249]	from_mfdo:sampletype+areatype	landfill [ENVO:00000533]	from_mfdo:hab1	leachate [ENVO:00002141]	from_mfdo:hab1			industrial areas	from_mfdo:areatype+hab1	"[{""has_attribute_label"":""sample qualifier"",""has_value_term_label"":""leachate""}]"	from_mfdo:decomposed
ontology_leaf	Other	Urban	1000	Saltwater							Free-living; Saline	0	urban biome [ENVO:01000249]	from_mfdo:sampletype+areatype	sea [ENVO:00000016]	from_mfdo:hab1	saline water [ENVO:00002010]	from_mfdo:hab1						
ontology_leaf	Other	Urban	1000	Saltwater	1200	Flowing saltwater					Free-living; Saline	0	urban biome [ENVO:01000249]	from_mfdo:sampletype+areatype	sea [ENVO:00000016]	from_mfdo:hab1	saline water [ENVO:00002010]	from_mfdo:hab2						
ontology_leaf	Other	Urban	1000	Saltwater	1200	Flowing saltwater	1299	Harbour, marina scraped-off biofilm			Free-living; Saline	82	urban biome [ENVO:01000249]	from_mfdo:sampletype+areatype	harbour [ENVO:00000463]	from_mfdo:hab3	biofilm material [ENVO:01000156]	from_mfdo:hab3						
ontology_leaf	Other	Urban	2000	Landfill							Free-living; Non-saline	7	urban biome [ENVO:01000249]	from_mfdo:sampletype+areatype	landfill [ENVO:00000533]	from_mfdo:hab1	leachate [ENVO:00002141]	from_mfdo:hab1			industrial areas	from_mfdo:areatype+hab1		
ontology_leaf	Other	Urban	2000	Landfill	2100	Enrichment					Free-living; Non-saline	22	urban biome [ENVO:01000249]	from_mfdo:sampletype+areatype	landfill [ENVO:00000533]	from_mfdo:hab1	leachate [ENVO:00002141]	from_mfdo:hab2			industrial areas	from_mfdo:areatype+hab1		
ontology_leaf	Other	Urban	3000	Drinking water							Free-living; Non-saline	0	urban biome [ENVO:01000249]	from_mfdo:sampletype+areatype	drinking water treatment plant [ENVO:03600004]	from_mfdo:hab1	drinking water [ENVO:00003064]	from_mfdo:hab1						
ontology_leaf	Other	Urban	3000	Drinking water	3100	Waterworks stage					Free-living; Non-saline	0	urban biome [ENVO:01000249]	from_mfdo:sampletype+areatype	drinking water treatment plant [ENVO:03600004]	from_mfdo:hab1	drinking water [ENVO:00003064]	from_mfdo:hab1						
ontology_leaf	Other	Urban	3000	Drinking water	3100	Waterworks stage	3120	Sandfilter			Free-living; Non-saline	34	urban biome [ENVO:01000249]	from_mfdo:sampletype+areatype	drinking water treatment plant [ENVO:03600004]	from_mfdo:hab1	drinking water [ENVO:00003064]	from_mfdo:hab3						
ontology_leaf	Other	Urban	4000	Other							Free-living; Non-saline	0	urban biome [ENVO:01000249]	from_mfdo:sampletype+areatype	astronomical body part [ENVO:01000813]	from_mfdo:hab1	environmental material [ENVO:00010483]	from_mfdo:hab1						
ontology_leaf	Other	Urban	5000	Industrial							Free-living; Saline	0	urban biome [ENVO:01000249]	from_mfdo:sampletype+areatype	astronomical body part [ENVO:01000813]	from_mfdo:hab1	saline water [ENVO:00002010]	from_mfdo:hab1			industrial areas	from_mfdo:areatype+hab1		
ontology_leaf	Other	Urban	5000	Industrial	5200	High salinity (saltworks)					Free-living; Saline	1	urban biome [ENVO:01000249]	from_mfdo:sampletype+areatype	astronomical body part [ENVO:01000813]	from_mfdo:hab1	brine [ENVO:00003044]	from_mfdo:hab2			industrial areas	from_mfdo:areatype+hab1	"[{""has_attribute_label"":""sample qualifier"",""has_value_term_label"":""high salinity""}]"	from_mfdo:decomposed
ontology_leaf	Other	Urban	5000	Industrial	5300	High chalk concentration (limestone quarry)					Free-living; Saline	0	urban biome [ENVO:01000249]	from_mfdo:sampletype+areatype	astronomical body part [ENVO:01000813]	from_mfdo:hab1	environmental material [ENVO:00010483]	from_mfdo:hab2			industrial areas	from_mfdo:areatype+hab1		
biosample_reconciliation	Soil	Natural										77	terrestrial biome [ENVO:00000446]	biosample_reconciliation:floor	astronomical body part [ENVO:01000813]	biosample_reconciliation:floor	soil [ENVO:00001998]	biosample_reconciliation:floor						
biosample_reconciliation	Other	Urban		Biogas		Biogas sludge						10	urban biome [ENVO:01000249]	biosample_reconciliation:sampletype	astronomical body part [ENVO:01000813]	biosample_reconciliation:sampletype	anaerobic digester sludge [ENVO:00003965]	biosample_reconciliation:sampletype			industrial areas			
biosample_reconciliation	Other	Urban		Biogas		Biogas manure						12	urban biome [ENVO:01000249]	biosample_reconciliation:sampletype	astronomical body part [ENVO:01000813]	biosample_reconciliation:sampletype	manure [ENVO:03501300]	biosample_reconciliation:sampletype			industrial areas			
biosample_reconciliation	Other	Urban		Biogas		Biogas unknown						16	urban biome [ENVO:01000249]	biosample_reconciliation:sampletype	astronomical body part [ENVO:01000813]	biosample_reconciliation:sampletype	sludge [ENVO:00002044]	biosample_reconciliation:sampletype			industrial areas			
biosample_reconciliation	Sediment	Natural		Saltwater								1	marine biome [ENVO:00000447]	biosample_reconciliation:floor	sea floor [ENVO:00000482]	biosample_reconciliation:floor	marine sediment [ENVO:03000033]	biosample_reconciliation:floor						
